FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
26021,Berrien,Michigan,US,2022-12-20 04:21:04,41.95447397,-86.4131308,40826,665,,,"Berrien, Michigan, US",26613.907340890863,1.6288639592416598
26023,Branch,Michigan,US,2022-12-20 04:21:04,41.91600556,-85.05929476,13093,201,,,"Branch, Michigan, US",30087.092400671,1.535171465668678
26025,Calhoun,Michigan,US,2022-12-20 04:21:04,42.24633834,-85.00493569,41549,657,,,"Calhoun, Michigan, US",30969.96847024799,1.5812654937543624
26027,Cass,Michigan,US,2022-12-20 04:21:04,41.91522292,-85.99405727,12785,163,,,"Cass, Michigan, US",24687.6629269894,1.2749315604223699
26029,Charlevoix,Michigan,US,2022-12-20 04:21:04,45.37790017,-85.19614053,5765,67,,,"Charlevoix, Michigan, US",22051.79206671002,1.1621856027753685
26031,Cheboygan,Michigan,US,2022-12-20 04:21:04,45.44787015,-84.50122149,5626,128,,,"Cheboygan, Michigan, US",22258.26871340402,2.2751510842516884
26033,Chippewa,Michigan,US,2022-12-20 04:21:04,46.29552653,-84.54353449,10033,116,,,"Chippewa, Michigan, US",26862.834346301104,1.1561845908501944
26035,Clare,Michigan,US,2022-12-20 04:21:04,43.98794227,-84.8481986,7963,176,,,"Clare, Michigan, US",25728.59450726979,2.210222278035916
26037,Clinton,Michigan,US,2022-12-20 04:21:04,42.94400871,-84.60145248,27130,229,,,"Clinton, Michigan, US",34085.055593944344,0.8440840398083302
26039,Crawford,Michigan,US,2022-12-20 04:21:04,44.68255561,-84.61006219,3120,37,,,"Crawford, Michigan, US",22239.64644664623,1.185897435897436
26041,Delta,Michigan,US,2022-12-20 04:21:04,45.9048491,-86.9080745,12106,178,,,"Delta, Michigan, US",33830.76235188911,1.47034528333058
26043,Dickinson,Michigan,US,2022-12-20 04:21:04,46.00999672,-87.86961634,9170,125,,,"Dickinson, Michigan, US",36332.65977257419,1.3631406761177753
26045,Eaton,Michigan,US,2022-12-20 04:21:04,42.59599185,-84.83740035,33825,450,,,"Eaton, Michigan, US",30675.26390249211,1.3303769401330376
26047,Emmet,Michigan,US,2022-12-20 04:21:04,45.52625509,-84.89083249,7447,104,,,"Emmet, Michigan, US",22286.39832410594,1.3965355176581173
,Federal Correctional Institution (FCI),Michigan,US,2022-12-20 04:21:04,,,329,5,,,"Federal Correctional Institution (FCI), Michigan, US",,1.5197568389057752
26049,Genesee,Michigan,US,2022-12-20 04:21:04,43.02244215,-83.70589709,122079,1937,,,"Genesee, Michigan, US",30082.574979116,1.5866774793371505
26051,Gladwin,Michigan,US,2022-12-20 04:21:04,43.98901072,-84.38774817,6622,133,,,"Gladwin, Michigan, US",26020.66878855751,2.0084566596194504
26053,Gogebic,Michigan,US,2022-12-20 04:21:04,46.40862701,-89.69377193,4158,76,,,"Gogebic, Michigan, US",29753.130590339893,1.8278018278018278
26055,Grand Traverse,Michigan,US,2022-12-20 04:21:04,44.69565625,-85.55585247,20965,269,,,"Grand Traverse, Michigan, US",22521.69989687177,1.2830908657285953
26057,Gratiot,Michigan,US,2022-12-20 04:21:04,43.29265605,-84.60505416,12563,205,,,"Gratiot, Michigan, US",30858.98160202402,1.6317758497174242
26059,Hillsdale,Michigan,US,2022-12-20 04:21:04,41.88753639,-84.59312019,12353,219,,,"Hillsdale, Michigan, US",27086.94222124767,1.7728487007204727
26061,Houghton,Michigan,US,2022-12-20 04:21:04,46.89988536,-88.68495385,9349,105,,,"Houghton, Michigan, US",26199.41710570564,1.1231147716333298
26063,Huron,Michigan,US,2022-12-20 04:21:04,43.83353985,-83.04078453,9531,160,,,"Huron, Michigan, US",30764.01665536942,1.6787325569195257
26065,Ingham,Michigan,US,2022-12-20 04:21:04,42.59716886,-84.37472069,81825,873,,,"Ingham, Michigan, US",27983.35191480339,1.0669110907424382
26067,Ionia,Michigan,US,2022-12-20 04:21:04,42.94502238,-85.07413319,19333,199,,,"Ionia, Michigan, US",29882.374762353746,1.029328091863653
26069,Iosco,Michigan,US,2022-12-20 04:21:04,44.35486835,-83.63484895,5564,169,,,"Iosco, Michigan, US",22143.51096430135,3.0373831775700935
26071,Iron,Michigan,US,2022-12-20 04:21:04,46.20974132,-88.53136251,3433,99,,,"Iron, Michigan, US",31022.9531899512,2.883775123798427
26073,Isabella,Michigan,US,2022-12-20 04:21:04,43.64060976,-84.84664923,17633,231,,,"Isabella, Michigan, US",25236.14609571788,1.3100436681222707
26075,Jackson,Michigan,US,2022-12-20 04:21:04,42.24807035,-84.42258681,48797,624,,,"Jackson, Michigan, US",30784.80852943032,1.278767137324016
26077,Kalamazoo,Michigan,US,2022-12-20 04:21:04,42.24542231,-85.53038622,73594,767,,,"Kalamazoo, Michigan, US",27764.40584609116,1.0422045275430063
26079,Kalkaska,Michigan,US,2022-12-20 04:21:04,44.68512729,-85.09085699,4380,68,,,"Kalkaska, Michigan, US",24282.07118305799,1.552511415525114
26081,Kent,Michigan,US,2022-12-20 04:21:04,43.03197711,-85.54934642,196854,1751,,,"Kent, Michigan, US",29964.60944813572,0.8894917045119733
26083,Keweenaw,Michigan,US,2022-12-20 04:21:04,47.63197653,-88.41434263,642,15,,,"Keweenaw, Michigan, US",30340.264650283552,2.336448598130841
26085,Lake,Michigan,US,2022-12-20 04:21:04,43.99050893,-85.802173,2351,42,,,"Lake, Michigan, US",19834.64101915127,1.786473840918758
26087,Lapeer,Michigan,US,2022-12-20 04:21:04,43.09052506,-83.22153148,23713,464,,,"Lapeer, Michigan, US",27067.47177736939,1.9567325939358158
26089,Leelanau,Michigan,US,2022-12-20 04:21:04,44.94430054,-85.80150326,4319,65,,,"Leelanau, Michigan, US",19847.4334819172,1.5049780041676315
26091,Lenawee,Michigan,US,2022-12-20 04:21:04,41.89475156,-84.06603727,29890,356,,,"Lenawee, Michigan, US",30360.28074879889,1.1910337905654065
26093,Livingston,Michigan,US,2022-12-20 04:21:04,42.60302282,-83.91297209,55963,513,,,"Livingston, Michigan, US",29148.154899867182,0.9166770902203242
26095,Luce,Michigan,US,2022-12-20 04:21:04,46.47227431,-85.54471223,1636,20,,,"Luce, Michigan, US",26264.247872852786,1.2224938875305624
26097,Mackinac,Michigan,US,2022-12-20 04:21:04,46.07028979,-85.04980537,2912,38,,,"Mackinac, Michigan, US",26965.459764793035,1.304945054945055
26099,Macomb,Michigan,US,2022-12-20 04:21:04,42.69158356,-82.92752801,289853,4430,,,"Macomb, Michigan, US",33165.021305030365,1.5283609277806336
26101,Manistee,Michigan,US,2022-12-20 04:21:04,44.33352407,-86.05626916,4747,104,,,"Manistee, Michigan, US",19329.74997964004,2.1908573836107017
26103,Marquette,Michigan,US,2022-12-20 04:21:04,46.4338914,-87.64043701,18505,161,,,"Marquette, Michigan, US",27744.044138592784,0.8700351256417185
26105,Mason,Michigan,US,2022-12-20 04:21:04,43.99509218,-86.24988902,8124,110,,,"Mason, Michigan, US",27875.377436178973,1.3540128015755786
26107,Mecosta,Michigan,US,2022-12-20 04:21:04,43.64064262,-85.32463223,9959,122,,,"Mecosta, Michigan, US",22919.015948265944,1.2250225926297822
26109,Menominee,Michigan,US,2022-12-20 04:21:04,45.58038692,-87.55370409,6852,77,,,"Menominee, Michigan, US",30079.016681299385,1.1237594862813778
,Michigan Department of Corrections (MDOC),Michigan,US,2022-12-20 04:21:04,,,41615,180,,,"Michigan Department of Corrections (MDOC), Michigan, US",,0.4325363450678842
26111,Midland,Michigan,US,2022-12-20 04:21:04,43.64330771,-84.38804374,22920,250,,,"Midland, Michigan, US",27562.65332627832,1.0907504363001745
26113,Missaukee,Michigan,US,2022-12-20 04:21:04,44.33772443,-85.09256478,3499,69,,,"Missaukee, Michigan, US",23144.595846011376,1.9719919977136324
26115,Monroe,Michigan,US,2022-12-20 04:21:04,41.92734151,-83.53749864,46786,519,,,"Monroe, Michigan, US",31087.04318936877,1.1093062027102125
26117,Montcalm,Michigan,US,2022-12-20 04:21:04,43.31082541,-85.15252824,17506,236,,,"Montcalm, Michigan, US",27401.07688454796,1.3481092196961042
26119,Montmorency,Michigan,US,2022-12-20 04:21:04,45.0275929,-84.12696227,1950,51,,,"Montmorency, Michigan, US",20904.802744425386,2.6153846153846154
26121,Muskegon,Michigan,US,2022-12-20 04:21:04,43.29123859,-86.15176712,47359,701,,,"Muskegon, Michigan, US",27285.87396149016,1.4801832808969784
26123,Newaygo,Michigan,US,2022-12-20 04:21:04,43.554374,-85.80070107,13365,180,,,"Newaygo, Michigan, US",27286.647611269906,1.3468013468013469
26125,Oakland,Michigan,US,2022-12-20 04:21:04,42.66090111,-83.38595416,371360,4342,,,"Oakland, Michigan, US",29529.637781651167,1.1692158552348126
26127,Oceana,Michigan,US,2022-12-20 04:21:04,43.64124435,-86.26726673,7493,103,,,"Oceana, Michigan, US",28310.72656515661,1.374616308554651
26129,Ogemaw,Michigan,US,2022-12-20 04:21:04,44.33481032,-84.12725175,4951,115,,,"Ogemaw, Michigan, US",23579.55898461685,2.322763078166027
26131,Ontonagon,Michigan,US,2022-12-20 04:21:04,46.6652262,-89.31390481,1304,44,,,"Ontonagon, Michigan, US",22797.2027972028,3.374233128834356
26133,Osceola,Michigan,US,2022-12-20 04:21:04,43.98992088,-85.32566756,5835,97,,,"Osceola, Michigan, US",24872.122762148338,1.662382176520994
26135,Oscoda,Michigan,US,2022-12-20 04:21:04,44.68192279,-84.12939244,1662,59,,,"Oscoda, Michigan, US",20167.45540589734,3.5499398315282793
26137,Otsego,Michigan,US,2022-12-20 04:21:04,45.02085831,-84.59898295,6633,115,,,"Otsego, Michigan, US",26889.08707637425,1.7337554650987488
26139,Ottawa,Michigan,US,2022-12-20 04:21:04,42.95996803,-85.9969107,85995,885,,,"Ottawa, Michigan, US",29467.498201007435,1.029129600558172
80026,Out of MI,Michigan,US,2022-12-20 04:21:04,,,8985,53,,,"Out of MI, Michigan, US",,0.5898720089037285
26141,Presque Isle,Michigan,US,2022-12-20 04:21:04,45.34018577,-83.91498656,2351,66,,,"Presque Isle, Michigan, US",18670.584498094027,2.807316035729477
26143,Roscommon,Michigan,US,2022-12-20 04:21:04,44.33473082,-84.61067651,5479,128,,,"Roscommon, Michigan, US",22811.107872933928,2.336192735900712
26145,Saginaw,Michigan,US,2022-12-20 04:21:04,43.33433923,-84.0513121,59551,1045,,,"Saginaw, Michigan, US",31253.969003721024,1.7547984080871857
26151,Sanilac,Michigan,US,2022-12-20 04:21:04,43.42406072,-82.82055898,10246,218,,,"Sanilac, Michigan, US",24887.053679863977,2.127659574468085
26153,Schoolcraft,Michigan,US,2022-12-20 04:21:04,46.19235734,-86.19972234,2151,18,,,"Schoolcraft, Michigan, US",26575.24091919941,0.8368200836820083
26155,Shiawassee,Michigan,US,2022-12-20 04:21:04,42.953928,-84.14585902,21490,253,,,"Shiawassee, Michigan, US",31546.34332521065,1.1772917636109819
26147,St. Clair,Michigan,US,2022-12-20 04:21:04,42.92655373,-82.67937954,49110,913,,,"St. Clair, Michigan, US",30861.94761449902,1.8590918346568928
26149,St. Joseph,Michigan,US,2022-12-20 04:21:04,41.91441767,-85.52797979,15710,233,,,"St. Joseph, Michigan, US",25769.30647595302,1.4831317632081478
26157,Tuscola,Michigan,US,2022-12-20 04:21:04,43.46606813,-83.41897025,15384,303,,,"Tuscola, Michigan, US",29445.879988515648,1.969578783151326
90026,Unassigned,Michigan,US,2022-12-20 04:21:04,,,32,0,,,"Unassigned, Michigan, US",,0.0
26159,Van Buren,Michigan,US,2022-12-20 04:21:04,42.25190229,-86.01939087,20279,315,,,"Van Buren, Michigan, US",26796.781056331514,1.5533310321021747
26161,Washtenaw,Michigan,US,2022-12-20 04:21:04,42.253105,-83.83853204,105345,613,,,"Washtenaw, Michigan, US",28657.43020285581,0.5818975746357208
26163,Wayne,Michigan,US,2022-12-20 04:21:04,42.28098405,-83.281255,514455,8800,,,"Wayne, Michigan, US",29408.46935106494,1.7105480557094401
26165,Wexford,Michigan,US,2022-12-20 04:21:04,44.33853602,-85.57712739,8475,124,,,"Wexford, Michigan, US",25199.9643186346,1.463126843657817
27001,Aitkin,Minnesota,US,2022-12-20 04:21:04,46.60962049,-93.4116826,3599,65,,,"Aitkin, Minnesota, US",22655.16807251668,1.8060572381217004
27003,Anoka,Minnesota,US,2022-12-20 04:21:04,45.27476015,-93.24604565,116008,856,,,"Anoka, Minnesota, US",32502.43050983271,0.737880146196814
27005,Becker,Minnesota,US,2022-12-20 04:21:04,46.93479392,-95.67158144,10256,99,,,"Becker, Minnesota, US",29794.03305929176,0.9652886115444618
27007,Beltrami,Minnesota,US,2022-12-20 04:21:04,47.97373527,-94.93732139,13845,136,,,"Beltrami, Minnesota, US",29340.08646266,0.9823040808956301
27009,Benton,Minnesota,US,2022-12-20 04:21:04,45.69804958,-93.99514135,16552,195,,,"Benton, Minnesota, US",40480.324781726136,1.1781053649105848
27011,Big Stone,Minnesota,US,2022-12-20 04:21:04,45.42712824,-96.41403739,1710,10,,,"Big Stone, Minnesota, US",34261.67100781407,0.5847953216374269
27013,Blue Earth,Minnesota,US,2022-12-20 04:21:04,44.03554215,-94.06699781,20776,117,,,"Blue Earth, Minnesota, US",30709.650717632627,0.5631497882171737
27015,Brown,Minnesota,US,2022-12-20 04:21:04,44.24205652,-94.72562874,7783,88,,,"Brown, Minnesota, US",31122.040946896992,1.1306694076834125
27017,Carlton,Minnesota,US,2022-12-20 04:21:04,46.59180601,-92.67601019,11094,116,,,"Carlton, Minnesota, US",30927.490173120343,1.0456102397692446
27019,Carver,Minnesota,US,2022-12-20 04:21:04,44.82017001,-93.8009918,31250,132,,,"Carver, Minnesota, US",29736.699369106187,0.4224
27021,Cass,Minnesota,US,2022-12-20 04:21:04,46.95043611,-94.32603968,8326,92,,,"Cass, Minnesota, US",27959.30017797777,1.1049723756906078
27023,Chippewa,Minnesota,US,2022-12-20 04:21:04,45.02343421,-95.56403693,3654,53,,,"Chippewa, Minnesota, US",30966.10169491525,1.4504652435686918
27025,Chisago,Minnesota,US,2022-12-20 04:21:04,45.5021011,-92.90861945,16907,130,,,"Chisago, Minnesota, US",29882.11173757048,0.768912284852428
27027,Clay,Minnesota,US,2022-12-20 04:21:04,46.89289518,-96.48761922,23011,135,,,"Clay, Minnesota, US",35830.40079723459,0.5866759375950632
27029,Clearwater,Minnesota,US,2022-12-20 04:21:04,47.57992111,-95.37790562,2427,32,,,"Clearwater, Minnesota, US",27523.2479020186,1.3185002060156572
27031,Cook,Minnesota,US,2022-12-20 04:21:04,47.90504893,-90.52629546,804,5,,,"Cook, Minnesota, US",14717.18835804503,0.6218905472636815
27033,Cottonwood,Minnesota,US,2022-12-20 04:21:04,44.00715262,-95.18138802,3679,41,,,"Cottonwood, Minnesota, US",32859.94998213648,1.1144332699103017
27035,Crow Wing,Minnesota,US,2022-12-20 04:21:04,46.48096553,-94.06755609,18799,183,,,"Crow Wing, Minnesota, US",28897.08708016294,0.9734560348954732
27037,Dakota,Minnesota,US,2022-12-20 04:21:04,44.67172617,-93.06299363,133095,868,,,"Dakota, Minnesota, US",31022.956918192816,0.6521657462714603
27039,Dodge,Minnesota,US,2022-12-20 04:21:04,44.02238415,-92.86244324,6573,24,,,"Dodge, Minnesota, US",31398.681570650617,0.3651300775901415
27041,Douglas,Minnesota,US,2022-12-20 04:21:04,45.93348491,-95.45335469,12883,131,,,"Douglas, Minnesota, US",33777.30001835295,1.0168439028176668
27043,Faribault,Minnesota,US,2022-12-20 04:21:04,43.67381499,-93.94787458,4379,59,,,"Faribault, Minnesota, US",32073.53695158573,1.3473395752454898
27045,Fillmore,Minnesota,US,2022-12-20 04:21:04,43.67394126,-92.08980382,5713,31,,,"Fillmore, Minnesota, US",27118.24179997152,0.5426220899702433
27047,Freeborn,Minnesota,US,2022-12-20 04:21:04,43.67385583,-93.34884422,10314,89,,,"Freeborn, Minnesota, US",34060.962319606355,0.8629047896063603
27049,Goodhue,Minnesota,US,2022-12-20 04:21:04,44.40849741,-92.7234195,15319,152,,,"Goodhue, Minnesota, US",33057.83340526543,0.9922318689209478
27051,Grant,Minnesota,US,2022-12-20 04:21:04,45.93424769,-96.01139609,1769,13,,,"Grant, Minnesota, US",29621.56731413262,0.7348784624081401
27053,Hennepin,Minnesota,US,2022-12-20 04:21:04,45.00761521,-93.47694895,374187,2828,,,"Hennepin, Minnesota, US",29560.30092199428,0.7557718466969724
27055,Houston,Minnesota,US,2022-12-20 04:21:04,43.67129565,-91.49143057,5320,25,,,"Houston, Minnesota, US",28602.15053763441,0.4699248120300752
27057,Hubbard,Minnesota,US,2022-12-20 04:21:04,47.10778564,-94.91693868,5898,67,,,"Hubbard, Minnesota, US",27444.04634498162,1.1359782977280435
27059,Isanti,Minnesota,US,2022-12-20 04:21:04,45.56181234,-93.29487636,11446,125,,,"Isanti, Minnesota, US",28194.89604887181,1.0920845710291804
27061,Itasca,Minnesota,US,2022-12-20 04:21:04,47.51009045,-93.63092229,13188,169,,,"Itasca, Minnesota, US",29222.24684245513,1.2814680012132242
27063,Jackson,Minnesota,US,2022-12-20 04:21:04,43.67423373,-95.15398258,2577,19,,,"Jackson, Minnesota, US",26173.06520414381,0.737291424136593
27065,Kanabec,Minnesota,US,2022-12-20 04:21:04,45.9459309,-93.29275192,4188,60,,,"Kanabec, Minnesota, US",25635.06151680235,1.4326647564469914
27067,Kandiyohi,Minnesota,US,2022-12-20 04:21:04,45.1526059,-95.00586446,15305,147,,,"Kandiyohi, Minnesota, US",35429.06085789023,0.9604704344985299
27069,Kittson,Minnesota,US,2022-12-20 04:21:04,48.77754106,-96.78317184,1202,30,,,"Kittson, Minnesota, US",27966.49604467194,2.4958402662229617
27071,Koochiching,Minnesota,US,2022-12-20 04:21:04,48.24539665,-93.78352843,3554,42,,,"Koochiching, Minnesota, US",29062.06558181372,1.1817670230725943
27073,Lac qui Parle,Minnesota,US,2022-12-20 04:21:04,44.9973857,-96.17488219,2122,30,,,"Lac qui Parle, Minnesota, US",32039.86109014042,1.413760603204524
27075,Lake,Minnesota,US,2022-12-20 04:21:04,47.64270764,-91.44557998,2591,32,,,"Lake, Minnesota, US",24349.21529931397,1.2350443844075647
27077,Lake of the Woods,Minnesota,US,2022-12-20 04:21:04,48.77217001,-94.90274472,901,6,,,"Lake of the Woods, Minnesota, US",24090.90909090909,0.6659267480577137
27079,Le Sueur,Minnesota,US,2022-12-20 04:21:04,44.37136597,-93.72844721,7336,53,,,"Le Sueur, Minnesota, US",25395.506629279607,0.722464558342421
27081,Lincoln,Minnesota,US,2022-12-20 04:21:04,44.41311883,-96.26688165,1454,7,,,"Lincoln, Minnesota, US",25784.713601702428,0.4814305364511692
27083,Lyon,Minnesota,US,2022-12-20 04:21:04,44.41327865,-95.83806103,8025,80,,,"Lyon, Minnesota, US",31502.70864410772,0.9968847352024922
27087,Mahnomen,Minnesota,US,2022-12-20 04:21:04,47.32557075,-95.80921485,2102,18,,,"Mahnomen, Minnesota, US",38031.481816537,0.8563273073263559
27089,Marshall,Minnesota,US,2022-12-20 04:21:04,48.35825983,-96.37017407,2450,24,,,"Marshall, Minnesota, US",26242.50214224508,0.9795918367346939
27091,Martin,Minnesota,US,2022-12-20 04:21:04,43.67429718,-94.55099908,6511,71,,,"Martin, Minnesota, US",33079.30701620688,1.0904622945784057
27085,McLeod,Minnesota,US,2022-12-20 04:21:04,44.82367677,-94.27287017,12657,120,,,"McLeod, Minnesota, US",35263.14323127072,0.9480919649205973
27093,Meeker,Minnesota,US,2022-12-20 04:21:04,45.12328869,-94.52839455,6949,81,,,"Meeker, Minnesota, US",29924.20980105073,1.165635343214851
27095,Mille Lacs,Minnesota,US,2022-12-20 04:21:04,45.93705297,-93.63236823,8173,123,,,"Mille Lacs, Minnesota, US",31103.24618487651,1.5049553407561482
27097,Morrison,Minnesota,US,2022-12-20 04:21:04,46.01265363,-94.27341528,10830,116,,,"Morrison, Minnesota, US",32438.746780087466,1.0710987996306556
27099,Mower,Minnesota,US,2022-12-20 04:21:04,43.67142874,-92.75234549,13534,79,,,"Mower, Minnesota, US",33782.63691278518,0.5837150879267031
27101,Murray,Minnesota,US,2022-12-20 04:21:04,44.02216709,-95.76328482,2300,21,,,"Murray, Minnesota, US",28069.31901391262,0.9130434782608695
27103,Nicollet,Minnesota,US,2022-12-20 04:21:04,44.35291112,-94.24710352,9602,73,,,"Nicollet, Minnesota, US",28015.40526346501,0.760258279525099
27105,Nobles,Minnesota,US,2022-12-20 04:21:04,43.67434621,-95.75329576,7765,65,,,"Nobles, Minnesota, US",35900.8738268066,0.8370895041854475
27107,Norman,Minnesota,US,2022-12-20 04:21:04,47.32628443,-96.45620947,1758,16,,,"Norman, Minnesota, US",27576.470588235294,0.9101251422070534
27109,Olmsted,Minnesota,US,2022-12-20 04:21:04,44.00374114,-92.40209944,51652,213,,,"Olmsted, Minnesota, US",32630.628012609526,0.41237512584217456
27111,Otter Tail,Minnesota,US,2022-12-20 04:21:04,46.40846929,-95.70835255,15790,179,,,"Otter Tail, Minnesota, US",26878.42576515848,1.1336288790373654
27113,Pennington,Minnesota,US,2022-12-20 04:21:04,48.06642577,-96.0370814,4212,43,,,"Pennington, Minnesota, US",29832.14108647921,1.0208926875593543
27115,Pine,Minnesota,US,2022-12-20 04:21:04,46.12105238,-92.74070188,8298,75,,,"Pine, Minnesota, US",28053.68673721221,0.9038322487346349
27117,Pipestone,Minnesota,US,2022-12-20 04:21:04,44.02301619,-96.25841142,2296,34,,,"Pipestone, Minnesota, US",25158.88669734824,1.480836236933798
27119,Polk,Minnesota,US,2022-12-20 04:21:04,47.77372465,-96.40134647,10362,125,,,"Polk, Minnesota, US",33037.87782170642,1.206330824165219
27121,Pope,Minnesota,US,2022-12-20 04:21:04,45.58606667,-95.44451209,3783,22,,,"Pope, Minnesota, US",33629.6559694195,0.5815490351572826
27123,Ramsey,Minnesota,US,2022-12-20 04:21:04,45.01625271,-93.09872295,154152,1470,,,"Ramsey, Minnesota, US",28011.287957392145,0.9536042347812549
27125,Red Lake,Minnesota,US,2022-12-20 04:21:04,47.87197525,-96.09561104,1048,14,,,"Red Lake, Minnesota, US",25844.636251541306,1.3358778625954197
27127,Redwood,Minnesota,US,2022-12-20 04:21:04,44.40555844,-95.25207021,4592,55,,,"Redwood, Minnesota, US",30270.27027027027,1.1977351916376306
27129,Renville,Minnesota,US,2022-12-20 04:21:04,44.72836381,-94.94553734,4381,59,,,"Renville, Minnesota, US",30114.105031619467,1.3467244921250856
27131,Rice,Minnesota,US,2022-12-20 04:21:04,44.3543376,-93.29658715,20294,202,,,"Rice, Minnesota, US",30302.215851400582,0.9953680890903716
27133,Rock,Minnesota,US,2022-12-20 04:21:04,43.67482683,-96.25296832,2726,35,,,"Rock, Minnesota, US",29264.626945786367,1.2839325018341894
27135,Roseau,Minnesota,US,2022-12-20 04:21:04,48.77501878,-95.81079919,4966,47,,,"Roseau, Minnesota, US",32746.455654467525,0.9464357631896899
27139,Scott,Minnesota,US,2022-12-20 04:21:04,44.6490231,-93.53340251,46854,286,,,"Scott, Minnesota, US",31442.89424412635,0.6104067955777521
27141,Sherburne,Minnesota,US,2022-12-20 04:21:04,45.44447208,-93.77617511,31250,193,,,"Sherburne, Minnesota, US",32137.64166272445,0.6176
27143,Sibley,Minnesota,US,2022-12-20 04:21:04,44.5796592,-94.23164924,4154,29,,,"Sibley, Minnesota, US",27944.836865119407,0.6981222917669716
27137,St. Louis,Minnesota,US,2022-12-20 04:21:04,47.6048407,-92.46879855,58773,594,,,"St. Louis, Minnesota, US",29523.785603054203,1.0106681639528354
27145,Stearns,Minnesota,US,2022-12-20 04:21:04,45.55192576,-94.61078221,59845,408,,,"Stearns, Minnesota, US",37153.4999223964,0.681761216475896
27147,Steele,Minnesota,US,2022-12-20 04:21:04,44.02240351,-93.22627088,11763,72,,,"Steele, Minnesota, US",32096.37370733172,0.612088752869166
27149,Stevens,Minnesota,US,2022-12-20 04:21:04,45.58613007,-96.00163705,3229,16,,,"Stevens, Minnesota, US",32932.177460479346,0.49550944564880767
27151,Swift,Minnesota,US,2022-12-20 04:21:04,45.2829032,-95.68264092,2651,34,,,"Swift, Minnesota, US",28609.971940427367,1.2825348924933988
27153,Todd,Minnesota,US,2022-12-20 04:21:04,46.06996226,-94.89785296,8192,72,,,"Todd, Minnesota, US",33214.40155692507,0.87890625
27155,Traverse,Minnesota,US,2022-12-20 04:21:04,45.77298854,-96.47062949,985,11,,,"Traverse, Minnesota, US",30223.995090518565,1.116751269035533
90027,Unassigned,Minnesota,US,2022-12-20 04:21:04,,,786,387,,,"Unassigned, Minnesota, US",,49.23664122137404
27157,Wabasha,Minnesota,US,2022-12-20 04:21:04,44.28424356,-92.23121312,6524,19,,,"Wabasha, Minnesota, US",30165.99620844315,0.29123237277743713
27159,Wadena,Minnesota,US,2022-12-20 04:21:04,46.58589171,-94.96968506,5058,65,,,"Wadena, Minnesota, US",36968.27949130244,1.2850929221035983
27161,Waseca,Minnesota,US,2022-12-20 04:21:04,44.02211116,-93.58720034,6218,43,,,"Waseca, Minnesota, US",33408.55362131958,0.69154068832422
27163,Washington,Minnesota,US,2022-12-20 04:21:04,45.03864533,-92.88429635,80481,548,,,"Washington, Minnesota, US",30666.43804298125,0.6809060523601844
27165,Watonwan,Minnesota,US,2022-12-20 04:21:04,43.97823903,-94.61413846,3346,26,,,"Watonwan, Minnesota, US",30705.69881618794,0.7770472205618649
27167,Wilkin,Minnesota,US,2022-12-20 04:21:04,46.35721532,-96.4684375,1887,24,,,"Wilkin, Minnesota, US",30401.159980666987,1.2718600953895072
27169,Winona,Minnesota,US,2022-12-20 04:21:04,43.98772283,-91.78081305,15445,80,,,"Winona, Minnesota, US",30593.85151731241,0.5179669796050502
27171,Wright,Minnesota,US,2022-12-20 04:21:04,45.17297924,-93.96234781,41830,330,,,"Wright, Minnesota, US",30229.01204679969,0.7889074826679416
27173,Yellow Medicine,Minnesota,US,2022-12-20 04:21:04,44.71710183,-95.86842453,3020,31,,,"Yellow Medicine, Minnesota, US",31105.160160675663,1.0264900662251655
28001,Adams,Mississippi,US,2022-12-20 04:21:04,31.47669768,-91.35326037,8403,152,,,"Adams, Mississippi, US",27377.577949369563,1.808877781744615
28003,Alcorn,Mississippi,US,2022-12-20 04:21:04,34.88084463,-88.57996173,12264,165,,,"Alcorn, Mississippi, US",33188.10380753931,1.3454011741682974
28005,Amite,Mississippi,US,2022-12-20 04:21:04,31.17467303,-90.80501621,3762,70,,,"Amite, Mississippi, US",30592.82751890705,1.8607123870281765
28007,Attala,Mississippi,US,2022-12-20 04:21:04,33.08658803,-89.57838564,6516,121,,,"Attala, Mississippi, US",35853.4169692968,1.8569674647022714
28009,Benton,Mississippi,US,2022-12-20 04:21:04,34.81681228,-89.18945516,2691,51,,,"Benton, Mississippi, US",32582.6371231384,1.89520624303233
28011,Bolivar,Mississippi,US,2022-12-20 04:21:04,33.79696941,-90.87372121,10936,189,,,"Bolivar, Mississippi, US",35705.89003526185,1.7282370153621067
28013,Calhoun,Mississippi,US,2022-12-20 04:21:04,33.93683395,-89.33686647,5416,78,,,"Calhoun, Mississippi, US",37713.25116635332,1.4401772525849335
28015,Carroll,Mississippi,US,2022-12-20 04:21:04,33.44834567,-89.91994479,2965,58,,,"Carroll, Mississippi, US",29807.98230622298,1.9561551433389546
28017,Chickasaw,Mississippi,US,2022-12-20 04:21:04,33.91983202,-88.9481545,6691,101,,,"Chickasaw, Mississippi, US",39121.7914985675,1.5094903601853236
28019,Choctaw,Mississippi,US,2022-12-20 04:21:04,33.34598242,-89.24809382,2725,36,,,"Choctaw, Mississippi, US",33191.23020706455,1.3211009174311927
