FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
21189,Owsley,Kentucky,US,2023-01-18 04:21:05,37.42823949,-83.68811419,2060,32,,,"Owsley, Kentucky, US",46659.11664779162,1.5533980582524272
21191,Pendleton,Kentucky,US,2023-01-18 04:21:05,38.69607718,-84.35599463,4288,43,,,"Pendleton, Kentucky, US",29389.993145990404,1.0027985074626866
21193,Perry,Kentucky,US,2023-01-18 04:21:05,37.25023553,-83.22922731,15639,206,,,"Perry, Kentucky, US",60715.11763335663,1.3172197710851077
21195,Pike,Kentucky,US,2023-01-18 04:21:05,37.47088263,-82.39487445,24693,361,,,"Pike, Kentucky, US",42665.35351441012,1.4619527801401206
21197,Powell,Kentucky,US,2023-01-18 04:21:05,37.83218794,-83.82553961,6310,50,,,"Powell, Kentucky, US",51055.910672384496,0.7923930269413629
21199,Pulaski,Kentucky,US,2023-01-18 04:21:05,37.10466131,-84.57629079,21797,326,,,"Pulaski, Kentucky, US",33544.683667030884,1.4956186631187778
21201,Robertson,Kentucky,US,2023-01-18 04:21:05,38.51923469,-84.05055616,870,22,,,"Robertson, Kentucky, US",41271.34724857685,2.528735632183908
21203,Rockcastle,Kentucky,US,2023-01-18 04:21:05,37.36642393,-84.31176452,6493,67,,,"Rockcastle, Kentucky, US",38891.88379754418,1.031880486677961
21205,Rowan,Kentucky,US,2023-01-18 04:21:05,38.19484205,-83.42088935,9565,79,,,"Rowan, Kentucky, US",39104.66067048242,0.8259278619968635
21207,Russell,Kentucky,US,2023-01-18 04:21:05,36.99308373,-85.06070117,8205,98,,,"Russell, Kentucky, US",45779.1664341907,1.194393662400975
21209,Scott,Kentucky,US,2023-01-18 04:21:05,38.29622293,-84.5816631,22456,122,,,"Scott, Kentucky, US",39393.72675601712,0.5432846455290345
21211,Shelby,Kentucky,US,2023-01-18 04:21:05,38.21476019,-85.194223,16660,182,,,"Shelby, Kentucky, US",33983.35509138381,1.0924369747899159
21213,Simpson,Kentucky,US,2023-01-18 04:21:05,36.74058474,-86.58047435,7338,103,,,"Simpson, Kentucky, US",39511.09196640104,1.4036522213137095
21215,Spencer,Kentucky,US,2023-01-18 04:21:05,38.03223971,-85.32749335,6915,67,,,"Spencer, Kentucky, US",35734.587359826364,0.9689081706435285
21217,Taylor,Kentucky,US,2023-01-18 04:21:05,37.3677562,-85.3329931,11574,141,,,"Taylor, Kentucky, US",44914.43206954092,1.2182477967858993
21219,Todd,Kentucky,US,2023-01-18 04:21:05,36.8381152,-87.17878374,3503,48,,,"Todd, Kentucky, US",28493.574101187573,1.3702540679417643
21221,Trigg,Kentucky,US,2023-01-18 04:21:05,36.80767017,-87.87333656,5051,49,,,"Trigg, Kentucky, US",34475.46242577299,0.9701049297168878
21223,Trimble,Kentucky,US,2023-01-18 04:21:05,38.61056487,-85.33775972,2711,48,,,"Trimble, Kentucky, US",32003.30539487664,1.7705643673921063
90021,Unassigned,Kentucky,US,2023-01-18 04:21:05,,,2504,0,,,"Unassigned, Kentucky, US",,0.0
21225,Union,Kentucky,US,2023-01-18 04:21:05,37.66166713,-87.94300009,5388,62,,,"Union, Kentucky, US",37466.10110562548,1.1507052709725316
21227,Warren,Kentucky,US,2023-01-18 04:21:05,36.99903045,-86.42672751,53823,416,,,"Warren, Kentucky, US",40500.090296171446,0.7729037771956226
21229,Washington,Kentucky,US,2023-01-18 04:21:05,37.75599461,-85.17407732,4988,70,,,"Washington, Kentucky, US",41240.18189334436,1.4033680834001603
21231,Wayne,Kentucky,US,2023-01-18 04:21:05,36.80310688,-84.8251971,8133,106,,,"Wayne, Kentucky, US",39999.01637731766,1.303332103774745
21233,Webster,Kentucky,US,2023-01-18 04:21:05,37.52168356,-87.67989953,4843,52,,,"Webster, Kentucky, US",37420.800494513984,1.073714639686145
21235,Whitley,Kentucky,US,2023-01-18 04:21:05,36.75700531,-84.14541217,16869,231,,,"Whitley, Kentucky, US",46517.207147584384,1.3693757780544193
21237,Wolfe,Kentucky,US,2023-01-18 04:21:05,37.73941626,-83.49303612,3456,30,,,"Wolfe, Kentucky, US",48288.388989800194,0.8680555555555556
21239,Woodford,Kentucky,US,2023-01-18 04:21:05,38.04178222,-84.7417556,9249,59,,,"Woodford, Kentucky, US",34596.39410488516,0.6379068007352147
22001,Acadia,Louisiana,US,2023-01-18 04:21:05,30.2950649,-92.41419698,18605,307,,,"Acadia, Louisiana, US",29986.300265936014,1.6500940607363612
22003,Allen,Louisiana,US,2023-01-18 04:21:05,30.65385745,-92.82442028,8964,143,,,"Allen, Louisiana, US",34978.733367151835,1.5952699687639447
22005,Ascension,Louisiana,US,2023-01-18 04:21:05,30.20406249,-90.9132841,43404,305,,,"Ascension, Louisiana, US",34283.27698966857,0.7027002119620311
22007,Assumption,Louisiana,US,2023-01-18 04:21:05,29.89946234,-91.06461642,6592,72,,,"Assumption, Louisiana, US",30112.8317573432,1.0922330097087378
22009,Avoyelles,Louisiana,US,2023-01-18 04:21:05,31.07796211,-92.00079449,14066,217,,,"Avoyelles, Louisiana, US",35038.86010362695,1.542727143466515
22011,Beauregard,Louisiana,US,2023-01-18 04:21:05,30.64836518,-93.34173616,10997,145,,,"Beauregard, Louisiana, US",29327.67954769715,1.3185414203873784
22013,Bienville,Louisiana,US,2023-01-18 04:21:05,32.34569994,-93.05398492,4857,116,,,"Bienville, Louisiana, US",36681.51952269466,2.388305538398188
22015,Bossier,Louisiana,US,2023-01-18 04:21:05,32.67932307,-93.60460152,49457,534,,,"Bossier, Louisiana, US",38930.56462975936,1.0797258224316073
22017,Caddo,Louisiana,US,2023-01-18 04:21:05,32.57991587,-93.88375652,85802,1253,,,"Caddo, Louisiana, US",35720.47093304025,1.4603389198386985
22019,Calcasieu,Louisiana,US,2023-01-18 04:21:05,30.22931235,-93.35400434,66554,737,,,"Calcasieu, Louisiana, US",32714.95703808569,1.1073714577636204
22021,Caldwell,Louisiana,US,2023-01-18 04:21:05,32.0902519,-92.11752148,4382,55,,,"Caldwell, Louisiana, US",44182.29481750353,1.2551346417161113
22023,Cameron,Louisiana,US,2023-01-18 04:21:05,29.87592238,-93.19310676,1372,10,,,"Cameron, Louisiana, US",19675.892729097948,0.7288629737609329
22025,Catahoula,Louisiana,US,2023-01-18 04:21:05,31.66778967,-91.84526385,3095,60,,,"Catahoula, Louisiana, US",32599.53654939962,1.938610662358643
22027,Claiborne,Louisiana,US,2023-01-18 04:21:05,32.82308512,-92.99526883,3988,82,,,"Claiborne, Louisiana, US",25449.904275686025,2.0561685055165495
22029,Concordia,Louisiana,US,2023-01-18 04:21:05,31.44817835,-91.63814433,6287,91,,,"Concordia, Louisiana, US",32644.47790643336,1.447431207253062
22031,De Soto,Louisiana,US,2023-01-18 04:21:05,32.05457447,-93.74130302,9479,143,,,"De Soto, Louisiana, US",34515.52998579908,1.5085979533706086
22033,East Baton Rouge,Louisiana,US,2023-01-18 04:21:05,30.53842039,-91.09777565,137256,1407,,,"East Baton Rouge, Louisiana, US",31190.363110401104,1.025091799265606
22035,East Carroll,Louisiana,US,2023-01-18 04:21:05,32.73926954,-91.23425694,3208,38,,,"East Carroll, Louisiana, US",46757.032502550646,1.1845386533665836
22037,East Feliciana,Louisiana,US,2023-01-18 04:21:05,30.84425359,-91.04976723,8160,179,,,"East Feliciana, Louisiana, US",42644.36895740789,2.1936274509803924
22039,Evangeline,Louisiana,US,2023-01-18 04:21:05,30.72985248,-92.39915924,10070,163,,,"Evangeline, Louisiana, US",30154.21470279982,1.618669314796425
22041,Franklin,Louisiana,US,2023-01-18 04:21:05,32.13675181,-91.67589857,8679,191,,,"Franklin, Louisiana, US",43362.47814139396,2.200714368014748
22043,Grant,Louisiana,US,2023-01-18 04:21:05,31.59882456,-92.56124347,7358,99,,,"Grant, Louisiana, US",32864.35303050605,1.3454743136721936
22045,Iberia,Louisiana,US,2023-01-18 04:21:05,29.86803617,-91.75871777,23607,272,,,"Iberia, Louisiana, US",33806.38693971073,1.1522006184606262
22047,Iberville,Louisiana,US,2023-01-18 04:21:05,30.25734305,-91.3499598,11349,156,,,"Iberville, Louisiana, US",34908.18492202639,1.3745704467353952
22049,Jackson,Louisiana,US,2023-01-18 04:21:05,32.30251776,-92.55692092,5419,83,,,"Jackson, Louisiana, US",34419.46138211382,1.531647905517623
22051,Jefferson,Louisiana,US,2023-01-18 04:21:05,29.74075478,-90.11115756,139272,1437,,,"Jefferson, Louisiana, US",32202.139687809977,1.0317938997070482
22053,Jefferson Davis,Louisiana,US,2023-01-18 04:21:05,30.26896765,-92.81210004,8057,174,,,"Jefferson Davis, Louisiana, US",25685.41188472329,2.1596127590914733
22059,LaSalle,Louisiana,US,2023-01-18 04:21:05,31.67884782,-92.15907765,5006,69,,,"LaSalle, Louisiana, US",33615.3639538007,1.3783459848182182
22055,Lafayette,Louisiana,US,2023-01-18 04:21:05,30.2049055,-92.06959876,77613,531,,,"Lafayette, Louisiana, US",31757.846065714635,0.684163735456689
22057,Lafourche,Louisiana,US,2023-01-18 04:21:05,29.52470226,-90.40976986,33876,400,,,"Lafourche, Louisiana, US",34704.03835515397,1.180776951233912
22061,Lincoln,Louisiana,US,2023-01-18 04:21:05,32.6003154,-92.6659741,15153,157,,,"Lincoln, Louisiana, US",32418.38175516665,1.0360984623506897
22063,Livingston,Louisiana,US,2023-01-18 04:21:05,30.44143993,-90.73061664,45400,482,,,"Livingston, Louisiana, US",32246.837465995213,1.0616740088105727
22065,Madison,Louisiana,US,2023-01-18 04:21:05,32.36918118,-91.23973355,3865,64,,,"Madison, Louisiana, US",35293.58049493197,1.6558861578266495
22067,Morehouse,Louisiana,US,2023-01-18 04:21:05,32.81686191,-91.80421614,8388,145,,,"Morehouse, Louisiana, US",33721.9586717054,1.7286599904625655
22069,Natchitoches,Louisiana,US,2023-01-18 04:21:05,31.72321584,-93.09816516,12742,187,,,"Natchitoches, Louisiana, US",33392.73546831595,1.4675875058860461
22071,Orleans,Louisiana,US,2023-01-18 04:21:05,30.06971951,-89.92660315,110947,1188,,,"Orleans, Louisiana, US",28437.44873687664,1.0707815443409916
22073,Ouachita,Louisiana,US,2023-01-18 04:21:05,32.47645559,-92.15704172,63091,839,,,"Ouachita, Louisiana, US",41160.8896195826,1.3298251731625748
80022,Out of LA,Louisiana,US,2022-09-12 23:21:04,,,0,0,,,"Out of LA, Louisiana, US",,
22075,Plaquemines,Louisiana,US,2023-01-18 04:21:05,29.42245447,-89.60322085,7732,48,,,"Plaquemines, Louisiana, US",33331.896365909386,0.6207966890843248
22077,Pointe Coupee,Louisiana,US,2023-01-18 04:21:05,30.71409502,-91.60209535,7703,97,,,"Pointe Coupee, Louisiana, US",35448.68844914864,1.2592496429962352
22079,Rapides,Louisiana,US,2023-01-18 04:21:05,31.19778499,-92.52997303,41156,609,,,"Rapides, Louisiana, US",31744.41564852524,1.4797356400038877
22081,Red River,Louisiana,US,2023-01-18 04:21:05,32.09530039,-93.34213308,2517,59,,,"Red River, Louisiana, US",29815.209665955936,2.3440603893524035
22083,Richland,Louisiana,US,2023-01-18 04:21:05,32.41391005,-91.76634876,8686,107,,,"Richland, Louisiana, US",43166.683232283074,1.23186737278379
22085,Sabine,Louisiana,US,2023-01-18 04:21:05,31.56388699,-93.55433981,7889,126,,,"Sabine, Louisiana, US",33030.48065650645,1.5971606033717836
22087,St. Bernard,Louisiana,US,2023-01-18 04:21:05,29.87761636,-89.51887093,14040,117,,,"St. Bernard, Louisiana, US",29718.05943611887,0.8333333333333334
22089,St. Charles,Louisiana,US,2023-01-18 04:21:05,29.90709658,-90.35555967,16737,154,,,"St. Charles, Louisiana, US",31519.77401129944,0.9201171058134672
22091,St. Helena,Louisiana,US,2023-01-18 04:21:05,30.82210324,-90.71013176,2198,25,,,"St. Helena, Louisiana, US",21693.643900513227,1.1373976342129208
22093,St. James,Louisiana,US,2023-01-18 04:21:05,30.02531716,-90.80212061,7206,80,,,"St. James, Louisiana, US",34158.13424345847,1.1101859561476548
22095,St. John the Baptist,Louisiana,US,2023-01-18 04:21:05,30.12597499,-90.4753503,12891,190,,,"St. John the Baptist, Louisiana, US",30093.14377757546,1.47389651694981
22097,St. Landry,Louisiana,US,2023-01-18 04:21:05,30.59724262,-92.00135806,27036,430,,,"St. Landry, Louisiana, US",32920.94880911792,1.5904719633081816
22099,St. Martin,Louisiana,US,2023-01-18 04:21:05,30.13112107,-91.61403569,15499,199,,,"St. Martin, Louisiana, US",29007.50500645693,1.2839538034711917
22101,St. Mary,Louisiana,US,2023-01-18 04:21:05,29.69262097,-91.44702164,14981,285,,,"St. Mary, Louisiana, US",30357.86658020589,1.9024097189773714
22103,St. Tammany,Louisiana,US,2023-01-18 04:21:05,30.40942847,-89.95642711,89646,926,,,"St. Tammany, Louisiana, US",34423.75556315015,1.032951832764429
22105,Tangipahoa,Louisiana,US,2023-01-18 04:21:05,30.62888673,-90.40664996,43777,662,,,"Tangipahoa, Louisiana, US",32485.64092669823,1.5122096077849099
22107,Tensas,Louisiana,US,2023-01-18 04:21:05,32.00760749,-91.32915234,1298,13,,,"Tensas, Louisiana, US",29949.238578680204,1.0015408320493067
22109,Terrebonne,Louisiana,US,2023-01-18 04:21:05,29.37343766,-90.82626855,38044,444,,,"Terrebonne, Louisiana, US",34441.11496365233,1.16706970875828
90022,Unassigned,Louisiana,US,2023-01-18 04:21:05,,,1200,0,,,"Unassigned, Louisiana, US",,0.0
22111,Union,Louisiana,US,2023-01-18 04:21:05,32.83121059,-92.3749373,8695,142,,,"Union, Louisiana, US",39329.654423738015,1.633122484186314
22113,Vermilion,Louisiana,US,2023-01-18 04:21:05,29.83517605,-92.30292538,18721,242,,,"Vermilion, Louisiana, US",31458.049772311,1.2926659900646333
22115,Vernon,Louisiana,US,2023-01-18 04:21:05,31.10884837,-93.18153838,11511,201,,,"Vernon, Louisiana, US",24269.9614160113,1.746155850925202
22117,Washington,Louisiana,US,2023-01-18 04:21:05,30.85288548,-90.03866652,15792,266,,,"Washington, Louisiana, US",34186.25795557864,1.6843971631205674
22119,Webster,Louisiana,US,2023-01-18 04:21:05,32.70847669,-93.33121835,14221,200,,,"Webster, Louisiana, US",37091.810119979134,1.406370859995781
22121,West Baton Rouge,Louisiana,US,2023-01-18 04:21:05,30.46058217,-91.30989571,9173,93,,,"West Baton Rouge, Louisiana, US",34660.8728509352,1.013844979832116
22123,West Carroll,Louisiana,US,2023-01-18 04:21:05,32.78550125,-91.461201,4653,71,,,"West Carroll, Louisiana, US",42963.98891966759,1.5258972705781217
22125,West Feliciana,Louisiana,US,2023-01-18 04:21:05,30.87882871,-91.4148538,3233,48,,,"West Feliciana, Louisiana, US",20766.957862281604,1.4846891432106404
22127,Winn,Louisiana,US,2023-01-18 04:21:05,31.94449367,-92.63789413,5400,71,,,"Winn, Louisiana, US",38837.744533947065,1.3148148148148149
23001,Androscoggin,Maine,US,2023-01-18 04:21:05,44.1664747,-70.20380627,27709,328,,,"Androscoggin, Maine, US",25590.84570130314,1.1837309177523547
23003,Aroostook,Maine,US,2023-01-18 04:21:05,46.65926321,-68.59841248,17840,195,,,"Aroostook, Maine, US",26605.025725151,1.09304932735426
23005,Cumberland,Maine,US,2023-01-18 04:21:05,43.8370751,-70.37226999,64600,480,,,"Cumberland, Maine, US",21898.08239238245,0.7430340557275542
23007,Franklin,Maine,US,2023-01-18 04:21:05,44.97330019,-70.44381045,7152,71,,,"Franklin, Maine, US",23682.9034073976,0.9927293064876958
23009,Hancock,Maine,US,2023-01-18 04:21:05,44.59816444,-68.38401854,9881,116,,,"Hancock, Maine, US",17969.701929546984,1.1739702459265255
23011,Kennebec,Maine,US,2023-01-18 04:21:05,44.40759555,-69.76738544,29440,297,,,"Kennebec, Maine, US",24071.560563196024,1.0088315217391304
23013,Knox,Maine,US,2023-01-18 04:21:05,44.11486325,-69.10529169,7906,54,,,"Knox, Maine, US",19878.306346173187,0.6830255502150265
23015,Lincoln,Maine,US,2023-01-18 04:21:05,44.05996956,-69.54227124,6773,42,,,"Lincoln, Maine, US",19555.927701102963,0.6201092573453418
80023,Out of ME,Maine,US,2020-08-07 22:34:20,,,0,0,,,"Out of ME, Maine, US",,
23017,Oxford,Maine,US,2023-01-18 04:21:05,44.49952995,-70.75682123,14242,174,,,"Oxford, Maine, US",24565.761103924106,1.2217385198708046
23019,Penobscot,Maine,US,2023-01-18 04:21:05,45.40194593,-68.65020455,36174,385,,,"Penobscot, Maine, US",23775.53434813471,1.064300326201139
23021,Piscataquis,Maine,US,2023-01-18 04:21:05,45.83839062,-69.2860223,3816,45,,,"Piscataquis, Maine, US",22734.584450402144,1.179245283018868
23023,Sagadahoc,Maine,US,2023-01-18 04:21:05,43.95415864,-69.85074999,6851,44,,,"Sagadahoc, Maine, US",19106.98348951361,0.6422420084659174
23025,Somerset,Maine,US,2023-01-18 04:21:05,45.51229767,-69.95995554,12496,122,,,"Somerset, Maine, US",24752.396798985817,0.9763124199743918
90023,Unassigned,Maine,US,2023-01-18 04:21:05,,,6,0,,,"Unassigned, Maine, US",,0.0
23027,Waldo,Maine,US,2023-01-18 04:21:05,44.4858305,-69.12061935,7872,79,,,"Waldo, Maine, US",19821.226236938182,1.0035569105691058
23029,Washington,Maine,US,2023-01-18 04:21:05,45.01607142,-67.62813524,5608,71,,,"Washington, Maine, US",17871.825105962587,1.2660485021398002
23031,York,Maine,US,2023-01-18 04:21:05,43.47808377,-70.71052375,50867,350,,,"York, Maine, US",24497.570325706387,0.6880688855249966
24001,Allegany,Maryland,US,2023-01-18 04:21:05,39.62357628,-78.69280486,21272,383,,,"Allegany, Maryland, US",30209.04339922745,1.8004889056036104
24003,Anne Arundel,Maryland,US,2023-01-18 04:21:05,39.00670238,-76.60329337,117203,1246,,,"Anne Arundel, Maryland, US",20234.13680826747,1.0631127189577059
24005,Baltimore,Maryland,US,2023-01-18 04:21:05,39.45784712,-76.62911955,168191,2756,,,"Baltimore, Maryland, US",20328.389958543336,1.6386132432769887
24510,Baltimore City,Maryland,US,2023-01-18 04:21:05,39.30211911,-76.61151012,146026,1927,,,"Baltimore City, Maryland, US",24604.62686818649,1.3196280114500158
24009,Calvert,Maryland,US,2023-01-18 04:21:05,38.53961642,-76.56820632,14501,164,,,"Calvert, Maryland, US",15672.52094028641,1.1309564857596028
24011,Caroline,Maryland,US,2023-01-18 04:21:05,38.87172293,-75.82904158,7210,90,,,"Caroline, Maryland, US",21582.94917080764,1.248266296809986
24013,Carroll,Maryland,US,2023-01-18 04:21:05,39.56453592,-77.02373735,27441,459,,,"Carroll, Maryland, US",16290.583981905287,1.672679567071171
24015,Cecil,Maryland,US,2023-01-18 04:21:05,39.56647682,-75.94627411,19875,283,,,"Cecil, Maryland, US",19323.319235817413,1.4238993710691823
24017,Charles,Maryland,US,2023-01-18 04:21:05,38.51092331,-76.98580666,37859,396,,,"Charles, Maryland, US",23189.81728195422,1.0459864233075358
24019,Dorchester,Maryland,US,2023-01-18 04:21:05,38.45413522,-76.02752426,9395,115,,,"Dorchester, Maryland, US",29424.660966519463,1.2240553485896755
24021,Frederick,Maryland,US,2023-01-18 04:21:05,39.47296601,-77.39999394,57199,593,,,"Frederick, Maryland, US",22038.01238311365,1.036731411388311
24023,Garrett,Maryland,US,2023-01-18 04:21:05,39.52786077,-79.27355126,7002,124,,,"Garrett, Maryland, US",24133.177086923555,1.7709225935447015
24025,Harford,Maryland,US,2023-01-18 04:21:05,39.55010644,-76.3077594,48880,660,,,"Harford, Maryland, US",19135.53423295399,1.3502454991816695
24027,Howard,Maryland,US,2023-01-18 04:21:05,39.25305293,-76.93126208,62439,438,,,"Howard, Maryland, US",19171.297859928152,0.701484649017441
24029,Kent,Maryland,US,2023-01-18 04:21:05,39.24976208,-76.04741541,3870,76,,,"Kent, Maryland, US",19925.857275254864,1.9638242894056848
24031,Montgomery,Maryland,US,2023-01-18 04:21:05,39.13676329,-77.20358245,239987,2308,,,"Montgomery, Maryland, US",22840.938508862764,0.961718759766154
24033,Prince George's,Maryland,US,2023-01-18 04:21:05,38.83070039,-76.8496441,223975,2336,,,"Prince George's, Maryland, US",24630.85336738049,1.0429735461547047
24035,Queen Anne's,Maryland,US,2023-01-18 04:21:05,39.06198912,-76.03530977,8724,130,,,"Queen Anne's, Maryland, US",17316.051686151524,1.4901421366345713
24039,Somerset,Maryland,US,2023-01-18 04:21:05,38.1163542,-75.75118623,6097,78,,,"Somerset, Maryland, US",23801.53029356652,1.279317697228145
24037,St. Mary's,Maryland,US,2023-01-18 04:21:05,38.30058422,-76.6062928,24175,241,,,"St. Mary's, Maryland, US",21297.68302352216,0.9968976215098242
24041,Talbot,Maryland,US,2023-01-18 04:21:05,38.76618159,-76.10882561,7099,109,,,"Talbot, Maryland, US",19093.08517791345,1.5354275250035216
90024,Unassigned,Maryland,US,2023-01-18 04:21:05,,,0,42,,,"Unassigned, Maryland, US",,
24043,Washington,Maryland,US,2023-01-18 04:21:05,39.60835778,-77.82002295,40487,624,,,"Washington, Maryland, US",26803.88483207436,1.5412354582952552
24045,Wicomico,Maryland,US,2023-01-18 04:21:05,38.37301947,-75.62705831,24352,357,,,"Wicomico, Maryland, US",23503.74967425609,1.4659986859395533
24047,Worcester,Maryland,US,2023-01-18 04:21:05,38.21274277,-75.33200012,10664,182,,,"Worcester, Maryland, US",20399.41847119137,1.7066766691672919
25001,Barnstable,Massachusetts,US,2023-01-18 04:21:05,41.72980578,-70.28854339,48125,737,,,"Barnstable, Massachusetts, US",22594.95750974224,1.5314285714285714
25003,Berkshire,Massachusetts,US,2023-01-18 04:21:05,42.37428441,-73.20524838,34471,448,,,"Berkshire, Massachusetts, US",27589.15994365476,1.2996431783238085
25005,Bristol,Massachusetts,US,2023-01-18 04:21:05,41.79228404,-71.10872211,179158,2445,,,"Bristol, Massachusetts, US",31697.20655960454,1.3647171770169348
,Dukes and Nantucket,Massachusetts,US,2023-01-18 04:21:05,41.40674725,-70.68763497,8222,26,,,"Dukes and Nantucket, Massachusetts, US",28617.173088301835,0.31622476283142786
25009,Essex,Massachusetts,US,2023-01-18 04:21:05,42.6687626,-70.94687179,252858,3112,,,"Essex, Massachusetts, US",32046.527779538017,1.2307302913097469
25011,Franklin,Massachusetts,US,2023-01-18 04:21:05,42.58119713,-72.58602547,14505,186,,,"Franklin, Massachusetts, US",20668.281561698488,1.2823164426059979
25013,Hampden,Massachusetts,US,2023-01-18 04:21:05,42.13440424,-72.63235561,168496,2067,,,"Hampden, Massachusetts, US",36129.098659439245,1.2267353527680183
25015,Hampshire,Massachusetts,US,2023-01-18 04:21:05,42.33997957,-72.65898478,38964,429,,,"Hampshire, Massachusetts, US",24226.82335385189,1.1010163227594703
25017,Middlesex,Massachusetts,US,2023-01-18 04:21:05,42.48607732,-71.39049229,429459,4590,,,"Middlesex, Massachusetts, US",26646.352699852763,1.0687865430693035
25021,Norfolk,Massachusetts,US,2023-01-18 04:21:05,42.16073095,-71.20530408,170538,2210,,,"Norfolk, Massachusetts, US",24129.03682218528,1.2958988612508648
25023,Plymouth,Massachusetts,US,2023-01-18 04:21:05,41.94070556,-70.80802823,140809,1886,,,"Plymouth, Massachusetts, US",27016.204849559286,1.3394030211137071
25025,Suffolk,Massachusetts,US,2023-01-18 04:21:05,42.3279514,-71.07850442,264066,2162,,,"Suffolk, Massachusetts, US",32847.829413103755,0.8187347102618285
90025,Unassigned,Massachusetts,US,2023-01-18 04:21:05,,,191986,5,,,"Unassigned, Massachusetts, US",,0.002604356567666392
25027,Worcester,Massachusetts,US,2023-01-18 04:21:05,42.35026951,-71.90493363,236370,2956,,,"Worcester, Massachusetts, US",28456.98765503442,1.2505817151076701
26001,Alcona,Michigan,US,2023-01-18 04:21:05,44.6846864,-83.59507875,1908,77,,,"Alcona, Michigan, US",18337.33781835656,4.035639412997903
26003,Alger,Michigan,US,2023-01-18 04:21:05,46.41292944,-86.60260122,2095,18,,,"Alger, Michigan, US",23001.75669740887,0.8591885441527446
26005,Allegan,Michigan,US,2023-01-18 04:21:05,42.59147037,-85.89102866,31826,395,,,"Allegan, Michigan, US",26952.685021298937,1.2411236096273488
26007,Alpena,Michigan,US,2023-01-18 04:21:05,45.03477666,-83.62212411,6425,156,,,"Alpena, Michigan, US",22619.25717303292,2.4280155642023344
26009,Antrim,Michigan,US,2023-01-18 04:21:05,44.99690221,-85.15503082,5233,76,,,"Antrim, Michigan, US",22436.117304064483,1.4523218039365564
26011,Arenac,Michigan,US,2023-01-18 04:21:05,44.0636262,-83.89277559,3857,83,,,"Arenac, Michigan, US",25915.474030773366,2.151931553020482
26013,Baraga,Michigan,US,2023-01-18 04:21:05,46.6720582,-88.36363591,2567,58,,,"Baraga, Michigan, US",31270.55670605433,2.259446825087651
26015,Barry,Michigan,US,2023-01-18 04:21:05,42.59513984,-85.30834519,16756,189,,,"Barry, Michigan, US",27223.395613322504,1.127954165671998
26017,Bay,Michigan,US,2023-01-18 04:21:05,43.70639106,-83.98731479,31396,667,,,"Bay, Michigan, US",30444.31084304637,2.1244744553446298
26019,Benzie,Michigan,US,2023-01-18 04:21:05,44.63899297,-86.01608482,4094,77,,,"Benzie, Michigan, US",23044.01666103794,1.880801172447484
26021,Berrien,Michigan,US,2023-01-18 04:21:05,41.95447397,-86.4131308,41620,676,,,"Berrien, Michigan, US",27131.5050097457,1.624219125420471
26023,Branch,Michigan,US,2023-01-18 04:21:05,41.91600556,-85.05929476,13268,207,,,"Branch, Michigan, US",30489.23409242365,1.560144709074465
26025,Calhoun,Michigan,US,2023-01-18 04:21:05,42.24633834,-85.00493569,42048,666,,,"Calhoun, Michigan, US",31341.91519018478,1.5839041095890412
26027,Cass,Michigan,US,2023-01-18 04:21:05,41.91522292,-85.99405727,12983,166,,,"Cass, Michigan, US",25069.99826211212,1.2785950858815374
26029,Charlevoix,Michigan,US,2023-01-18 04:21:05,45.37790017,-85.19614053,5831,68,,,"Charlevoix, Michigan, US",22304.24970355353,1.1661807580174928
26031,Cheboygan,Michigan,US,2023-01-18 04:21:05,45.44787015,-84.50122149,5711,129,,,"Cheboygan, Michigan, US",22594.556100648835,2.258798809315356
26033,Chippewa,Michigan,US,2023-01-18 04:21:05,46.29552653,-84.54353449,10090,118,,,"Chippewa, Michigan, US",27015.448874133177,1.1694747274529236
26035,Clare,Michigan,US,2023-01-18 04:21:05,43.98794227,-84.8481986,8038,180,,,"Clare, Michigan, US",25970.92084006462,2.2393630256282657
26037,Clinton,Michigan,US,2023-01-18 04:21:05,42.94400871,-84.60145248,27654,231,,,"Clinton, Michigan, US",34743.38840379421,0.8353221957040573
26039,Crawford,Michigan,US,2023-01-18 04:21:05,44.68255561,-84.61006219,3171,37,,,"Crawford, Michigan, US",22603.17912894718,1.1668243456322926
26041,Delta,Michigan,US,2023-01-18 04:21:05,45.9048491,-86.9080745,12301,185,,,"Delta, Michigan, US",34375.698636262015,1.5039427688805789
26043,Dickinson,Michigan,US,2023-01-18 04:21:05,46.00999672,-87.86961634,9278,127,,,"Dickinson, Michigan, US",36760.56896073537,1.3688294891140331
26045,Eaton,Michigan,US,2023-01-18 04:21:05,42.59599185,-84.83740035,34438,462,,,"Eaton, Michigan, US",31231.18221061414,1.341541320634183
26047,Emmet,Michigan,US,2023-01-18 04:21:05,45.52625509,-84.89083249,7550,107,,,"Emmet, Michigan, US",22594.643124345355,1.4172185430463575
,Federal Correctional Institution (FCI),Michigan,US,2023-01-18 04:21:05,,,329,5,,,"Federal Correctional Institution (FCI), Michigan, US",,1.5197568389057752
26049,Genesee,Michigan,US,2023-01-18 04:21:05,43.02244215,-83.70589709,123751,1968,,,"Genesee, Michigan, US",30494.58740848617,1.590290179473297
