FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
21183,Ohio,Kentucky,US,2023-01-05 04:21:04,37.47751843,-86.85368087,8836,120,,,"Ohio, Kentucky, US",36825.8731349504,1.358080579447714
21185,Oldham,Kentucky,US,2023-01-05 04:21:04,38.39791089,-85.448222,22686,160,,,"Oldham, Kentucky, US",33961.586251291184,0.7052807899144847
21187,Owen,Kentucky,US,2023-01-05 04:21:04,38.51679143,-84.82404619,3040,40,,,"Owen, Kentucky, US",27887.349784423448,1.3157894736842106
21189,Owsley,Kentucky,US,2023-01-05 04:21:04,37.42823949,-83.68811419,2048,32,,,"Owsley, Kentucky, US",46387.31596828992,1.5625
21191,Pendleton,Kentucky,US,2023-01-05 04:21:04,38.69607718,-84.35599463,4255,43,,,"Pendleton, Kentucky, US",29163.81082933516,1.0105757931844888
21193,Perry,Kentucky,US,2023-01-05 04:21:04,37.25023553,-83.22922731,15470,205,,,"Perry, Kentucky, US",60059.010792763416,1.3251454427925016
21195,Pike,Kentucky,US,2023-01-05 04:21:04,37.47088263,-82.39487445,24426,359,,,"Pike, Kentucky, US",42204.02239270164,1.4697453533120446
21197,Powell,Kentucky,US,2023-01-05 04:21:04,37.83218794,-83.82553961,6252,50,,,"Powell, Kentucky, US",50586.61704021361,0.799744081893794
21199,Pulaski,Kentucky,US,2023-01-05 04:21:04,37.10466131,-84.57629079,21667,325,,,"Pulaski, Kentucky, US",33344.61903076379,1.499976923431947
21201,Robertson,Kentucky,US,2023-01-05 04:21:04,38.51923469,-84.05055616,860,22,,,"Robertson, Kentucky, US",40796.96394686907,2.558139534883721
21203,Rockcastle,Kentucky,US,2023-01-05 04:21:04,37.36642393,-84.31176452,6430,67,,,"Rockcastle, Kentucky, US",38514.52530697814,1.04199066874028
21205,Rowan,Kentucky,US,2023-01-05 04:21:04,38.19484205,-83.42088935,9450,79,,,"Rowan, Kentucky, US",38634.50531479967,0.8359788359788359
21207,Russell,Kentucky,US,2023-01-05 04:21:04,36.99308373,-85.06070117,8117,98,,,"Russell, Kentucky, US",45288.17720247727,1.2073426142663546
21209,Scott,Kentucky,US,2023-01-05 04:21:04,38.29622293,-84.5816631,22326,122,,,"Scott, Kentucky, US",39165.672584380045,0.546448087431694
21211,Shelby,Kentucky,US,2023-01-05 04:21:04,38.21476019,-85.194223,16535,179,,,"Shelby, Kentucky, US",33728.377937336816,1.0825521620804355
21213,Simpson,Kentucky,US,2023-01-05 04:21:04,36.74058474,-86.58047435,7188,103,,,"Simpson, Kentucky, US",38703.42451001507,1.4329437952142459
21215,Spencer,Kentucky,US,2023-01-05 04:21:04,38.03223971,-85.32749335,6847,67,,,"Spencer, Kentucky, US",35383.184331559096,0.9785307433912662
21217,Taylor,Kentucky,US,2023-01-05 04:21:04,37.3677562,-85.3329931,11481,140,,,"Taylor, Kentucky, US",44553.53331522372,1.2194059750892778
21219,Todd,Kentucky,US,2023-01-05 04:21:04,36.8381152,-87.17878374,3473,47,,,"Todd, Kentucky, US",28249.552627297868,1.3532968615030234
21221,Trigg,Kentucky,US,2023-01-05 04:21:04,36.80767017,-87.87333656,5029,49,,,"Trigg, Kentucky, US",34325.30202716538,0.9743487770928614
21223,Trimble,Kentucky,US,2023-01-05 04:21:04,38.61056487,-85.33775972,2697,47,,,"Trimble, Kentucky, US",31838.035651044745,1.7426770485724878
90021,Unassigned,Kentucky,US,2023-01-05 04:21:04,,,2504,0,,,"Unassigned, Kentucky, US",,0.0
21225,Union,Kentucky,US,2023-01-05 04:21:04,37.66166713,-87.94300009,5350,62,,,"Union, Kentucky, US",37201.86356998818,1.158878504672897
21227,Warren,Kentucky,US,2023-01-05 04:21:04,36.99903045,-86.42672751,53148,412,,,"Warren, Kentucky, US",39992.17433180833,0.7751937984496124
21229,Washington,Kentucky,US,2023-01-05 04:21:04,37.75599461,-85.17407732,4955,69,,,"Washington, Kentucky, US",40967.3418768086,1.3925327951564077
21231,Wayne,Kentucky,US,2023-01-05 04:21:04,36.80310688,-84.8251971,8063,106,,,"Wayne, Kentucky, US",39654.748438499,1.314647153664889
21233,Webster,Kentucky,US,2023-01-05 04:21:04,37.52168356,-87.67989953,4802,52,,,"Webster, Kentucky, US",37104.002472569926,1.0828821324448146
21235,Whitley,Kentucky,US,2023-01-05 04:21:04,36.75700531,-84.14541217,16767,231,,,"Whitley, Kentucky, US",46235.93646591661,1.377706208624083
21237,Wolfe,Kentucky,US,2023-01-05 04:21:04,37.73941626,-83.49303612,3435,30,,,"Wolfe, Kentucky, US",47994.96995948023,0.8733624454148472
21239,Woodford,Kentucky,US,2023-01-05 04:21:04,38.04178222,-84.7417556,9167,59,,,"Woodford, Kentucky, US",34289.66858681828,0.6436129595287444
22001,Acadia,Louisiana,US,2023-01-05 04:21:04,30.2950649,-92.41419698,18550,307,,,"Acadia, Louisiana, US",29897.65492787493,1.6549865229110512
22003,Allen,Louisiana,US,2023-01-05 04:21:04,30.65385745,-92.82442028,8949,143,,,"Allen, Louisiana, US",34920.20135013852,1.5979439043468544
22005,Ascension,Louisiana,US,2023-01-05 04:21:04,30.20406249,-90.9132841,43245,305,,,"Ascension, Louisiana, US",34157.68854064643,0.7052838478436814
22007,Assumption,Louisiana,US,2023-01-05 04:21:04,29.89946234,-91.06461642,6550,72,,,"Assumption, Louisiana, US",29920.972088986346,1.099236641221374
22009,Avoyelles,Louisiana,US,2023-01-05 04:21:04,31.07796211,-92.00079449,13933,217,,,"Avoyelles, Louisiana, US",34707.552809884415,1.557453527596354
22011,Beauregard,Louisiana,US,2023-01-05 04:21:04,30.64836518,-93.34173616,10933,145,,,"Beauregard, Louisiana, US",29156.9992266048,1.3262599469496021
22013,Bienville,Louisiana,US,2023-01-05 04:21:04,32.34569994,-93.05398492,4838,116,,,"Bienville, Louisiana, US",36538.02582886489,2.3976849937990905
22015,Bossier,Louisiana,US,2023-01-05 04:21:04,32.67932307,-93.60460152,49134,534,,,"Bossier, Louisiana, US",38676.31199867757,1.0868237880083038
22017,Caddo,Louisiana,US,2023-01-05 04:21:04,32.57991587,-93.88375652,85216,1248,,,"Caddo, Louisiana, US",35476.51163177966,1.4645137063462261
22019,Calcasieu,Louisiana,US,2023-01-05 04:21:04,30.22931235,-93.35400434,66359,737,,,"Calcasieu, Louisiana, US",32619.103796771466,1.1106255368525746
22021,Caldwell,Louisiana,US,2023-01-05 04:21:04,32.0902519,-92.11752148,4357,55,,,"Caldwell, Louisiana, US",43930.22786852188,1.2623364700481983
22023,Cameron,Louisiana,US,2023-01-05 04:21:04,29.87592238,-93.19310676,1372,10,,,"Cameron, Louisiana, US",19675.892729097948,0.7288629737609329
22025,Catahoula,Louisiana,US,2023-01-05 04:21:04,31.66778967,-91.84526385,3088,60,,,"Catahoula, Louisiana, US",32525.805772066567,1.9430051813471503
22027,Claiborne,Louisiana,US,2023-01-05 04:21:04,32.82308512,-92.99526883,3971,82,,,"Claiborne, Louisiana, US",25341.41671984684,2.0649710400402923
22029,Concordia,Louisiana,US,2023-01-05 04:21:04,31.44817835,-91.63814433,6275,91,,,"Concordia, Louisiana, US",32582.16937535697,1.450199203187251
22031,De Soto,Louisiana,US,2023-01-05 04:21:04,32.05457447,-93.74130302,9423,141,,,"De Soto, Louisiana, US",34311.61926956268,1.4963387456224133
22033,East Baton Rouge,Louisiana,US,2023-01-05 04:21:04,30.53842039,-91.09777565,136737,1406,,,"East Baton Rouge, Louisiana, US",31072.42437945821,1.0282513145673813
22035,East Carroll,Louisiana,US,2023-01-05 04:21:04,32.73926954,-91.23425694,3194,38,,,"East Carroll, Louisiana, US",46552.980615070686,1.1897307451471508
22037,East Feliciana,Louisiana,US,2023-01-05 04:21:04,30.84425359,-91.04976723,8149,179,,,"East Feliciana, Louisiana, US",42586.88267572511,2.1965885384709782
22039,Evangeline,Louisiana,US,2023-01-05 04:21:04,30.72985248,-92.39915924,10040,163,,,"Evangeline, Louisiana, US",30064.380895343613,1.6235059760956174
22041,Franklin,Louisiana,US,2023-01-05 04:21:04,32.13675181,-91.67589857,8660,191,,,"Franklin, Louisiana, US",43267.549337996505,2.2055427251732103
22043,Grant,Louisiana,US,2023-01-05 04:21:04,31.59882456,-92.56124347,7282,99,,,"Grant, Louisiana, US",32524.90062084059,1.3595166163141994
22045,Iberia,Louisiana,US,2023-01-05 04:21:04,29.86803617,-91.75871777,23542,272,,,"Iberia, Louisiana, US",33713.30373764857,1.1553818706991759
22047,Iberville,Louisiana,US,2023-01-05 04:21:04,30.25734305,-91.3499598,11323,156,,,"Iberville, Louisiana, US",34828.21198978807,1.3777267508610793
22049,Jackson,Louisiana,US,2023-01-05 04:21:04,32.30251776,-92.55692092,5399,82,,,"Jackson, Louisiana, US",34292.42886178862,1.5187997777366178
22051,Jefferson,Louisiana,US,2023-01-05 04:21:04,29.74075478,-90.11115756,138688,1432,,,"Jefferson, Louisiana, US",32067.108600601627,1.0325334563913244
22053,Jefferson Davis,Louisiana,US,2023-01-05 04:21:04,30.26896765,-92.81210004,8043,174,,,"Jefferson Davis, Louisiana, US",25640.780413159908,2.16337187616561
22059,LaSalle,Louisiana,US,2023-01-05 04:21:04,31.67884782,-92.15907765,4982,68,,,"LaSalle, Louisiana, US",33454.20359924792,1.364913689281413
22055,Lafayette,Louisiana,US,2023-01-05 04:21:04,30.2049055,-92.06959876,77235,529,,,"Lafayette, Louisiana, US",31603.17525266992,0.6849226387000712
22057,Lafourche,Louisiana,US,2023-01-05 04:21:04,29.52470226,-90.40976986,33715,399,,,"Lafourche, Louisiana, US",34539.102997520844,1.1834495031884917
22061,Lincoln,Louisiana,US,2023-01-05 04:21:04,32.6003154,-92.6659741,15081,157,,,"Lincoln, Louisiana, US",32264.34470069745,1.041045023539553
22063,Livingston,Louisiana,US,2023-01-05 04:21:04,30.44143993,-90.73061664,45230,482,,,"Livingston, Louisiana, US",32126.08939618862,1.0656643820473137
22065,Madison,Louisiana,US,2023-01-05 04:21:04,32.36918118,-91.23973355,3801,64,,,"Madison, Louisiana, US",34709.15898091499,1.6837674296237832
22067,Morehouse,Louisiana,US,2023-01-05 04:21:04,32.81686191,-91.80421614,8368,144,,,"Morehouse, Louisiana, US",33641.55342928359,1.7208413001912046
22069,Natchitoches,Louisiana,US,2023-01-05 04:21:04,31.72321584,-93.09816516,12669,184,,,"Natchitoches, Louisiana, US",33201.42565123958,1.4523640382034888
22071,Orleans,Louisiana,US,2023-01-05 04:21:04,30.06971951,-89.92660315,110508,1184,,,"Orleans, Louisiana, US",28324.92618110236,1.071415644116263
22073,Ouachita,Louisiana,US,2023-01-05 04:21:04,32.47645559,-92.15704172,62747,837,,,"Ouachita, Louisiana, US",40936.46226815154,1.3339283152979424
80022,Out of LA,Louisiana,US,2022-09-12 23:21:04,,,0,0,,,"Out of LA, Louisiana, US",,
22075,Plaquemines,Louisiana,US,2023-01-05 04:21:04,29.42245447,-89.60322085,7707,48,,,"Plaquemines, Louisiana, US",33224.12380911325,0.6228104320747373
22077,Pointe Coupee,Louisiana,US,2023-01-05 04:21:04,30.71409502,-91.60209535,7659,97,,,"Pointe Coupee, Louisiana, US",35246.20340543028,1.2664838751795273
22079,Rapides,Louisiana,US,2023-01-05 04:21:04,31.19778499,-92.52997303,40957,607,,,"Rapides, Louisiana, US",31590.92311489572,1.4820421417584295
22081,Red River,Louisiana,US,2023-01-05 04:21:04,32.09530039,-93.34213308,2501,59,,,"Red River, Louisiana, US",29625.681118218432,2.3590563774490203
22083,Richland,Louisiana,US,2023-01-05 04:21:04,32.41391005,-91.76634876,8622,107,,,"Richland, Louisiana, US",42848.62339727661,1.2410113662723266
22085,Sabine,Louisiana,US,2023-01-05 04:21:04,31.56388699,-93.55433981,7863,125,,,"Sabine, Louisiana, US",32921.621168983416,1.5897240239094492
22087,St. Bernard,Louisiana,US,2023-01-05 04:21:04,29.87761636,-89.51887093,13953,117,,,"St. Bernard, Louisiana, US",29533.90906781813,0.8385293485271984
22089,St. Charles,Louisiana,US,2023-01-05 04:21:04,29.90709658,-90.35555967,16689,154,,,"St. Charles, Louisiana, US",31429.37853107345,0.9227634969141351
22091,St. Helena,Louisiana,US,2023-01-05 04:21:04,30.82210324,-90.71013176,2191,25,,,"St. Helena, Louisiana, US",21624.555862613503,1.1410314924691922
22093,St. James,Louisiana,US,2023-01-05 04:21:04,30.02531716,-90.80212061,7185,79,,,"St. James, Louisiana, US",34058.58930602958,1.0995128740431455
22095,St. John the Baptist,Louisiana,US,2023-01-05 04:21:04,30.12597499,-90.4753503,12830,189,,,"St. John the Baptist, Louisiana, US",29950.743516119244,1.4731098986749804
22097,St. Landry,Louisiana,US,2023-01-05 04:21:04,30.59724262,-92.00135806,26959,430,,,"St. Landry, Louisiana, US",32827.18815449808,1.5950146518787789
22099,St. Martin,Louisiana,US,2023-01-05 04:21:04,30.13112107,-91.61403569,15443,199,,,"St. Martin, Louisiana, US",28902.69693623552,1.2886097260894904
22101,St. Mary,Louisiana,US,2023-01-05 04:21:04,29.69262097,-91.44702164,14913,284,,,"St. Mary, Louisiana, US",30220.06970900543,1.9043787299671429
22103,St. Tammany,Louisiana,US,2023-01-05 04:21:04,30.40942847,-89.95642711,89250,925,,,"St. Tammany, Louisiana, US",34271.69292563139,1.0364145658263306
22105,Tangipahoa,Louisiana,US,2023-01-05 04:21:04,30.62888673,-90.40664996,43584,661,,,"Tangipahoa, Louisiana, US",32342.42122916636,1.5166116005873715
22107,Tensas,Louisiana,US,2023-01-05 04:21:04,32.00760749,-91.32915234,1294,13,,,"Tensas, Louisiana, US",29856.94508537148,1.0046367851622875
22109,Terrebonne,Louisiana,US,2023-01-05 04:21:04,29.37343766,-90.82626855,37830,441,,,"Terrebonne, Louisiana, US",34247.38142873956,1.1657414750198256
90022,Unassigned,Louisiana,US,2023-01-05 04:21:04,,,1195,0,,,"Unassigned, Louisiana, US",,0.0
22111,Union,Louisiana,US,2023-01-05 04:21:04,32.83121059,-92.3749373,8667,142,,,"Union, Louisiana, US",39203.00343766962,1.6383985231337257
22113,Vermilion,Louisiana,US,2023-01-05 04:21:04,29.83517605,-92.30292538,18643,242,,,"Vermilion, Louisiana, US",31326.981566433096,1.2980743442578984
22115,Vernon,Louisiana,US,2023-01-05 04:21:04,31.10884837,-93.18153838,11451,200,,,"Vernon, Louisiana, US",24143.45653503131,1.7465723517596716
22117,Washington,Louisiana,US,2023-01-05 04:21:04,30.85288548,-90.03866652,15713,265,,,"Washington, Louisiana, US",34015.240074468544,1.6865016228600522
22119,Webster,Louisiana,US,2023-01-05 04:21:04,32.70847669,-93.33121835,14174,199,,,"Webster, Louisiana, US",36969.22274387063,1.4039791166925357
22121,West Baton Rouge,Louisiana,US,2023-01-05 04:21:04,30.46058217,-91.30989571,9147,93,,,"West Baton Rouge, Louisiana, US",34562.62988853202,1.0167267956707118
22123,West Carroll,Louisiana,US,2023-01-05 04:21:04,32.78550125,-91.461201,4613,71,,,"West Carroll, Louisiana, US",42594.644506001845,1.5391285497507046
22125,West Feliciana,Louisiana,US,2023-01-05 04:21:04,30.87882871,-91.4148538,3217,48,,,"West Feliciana, Louisiana, US",20664.1829393628,1.4920733602735468
22127,Winn,Louisiana,US,2023-01-05 04:21:04,31.94449367,-92.63789413,5367,71,,,"Winn, Louisiana, US",38600.402761795165,1.3228991988075274
23001,Androscoggin,Maine,US,2023-01-05 04:21:04,44.1664747,-70.20380627,27513,320,,,"Androscoggin, Maine, US",25409.82849543301,1.1630865409079345
23003,Aroostook,Maine,US,2023-01-05 04:21:04,46.65926321,-68.59841248,17739,192,,,"Aroostook, Maine, US",26454.40310193125,1.0823608997124978
23005,Cumberland,Maine,US,2023-01-05 04:21:04,43.8370751,-70.37226999,64106,467,,,"Cumberland, Maine, US",21730.62646820541,0.7284809534208967
23007,Franklin,Maine,US,2023-01-05 04:21:04,44.97330019,-70.44381045,7113,71,,,"Franklin, Maine, US",23553.76005828008,0.9981723604667511
23009,Hancock,Maine,US,2023-01-05 04:21:04,44.59816444,-68.38401854,9825,112,,,"Hancock, Maine, US",17867.8596759234,1.1399491094147582
23011,Kennebec,Maine,US,2023-01-05 04:21:04,44.40759555,-69.76738544,29236,291,,,"Kennebec, Maine, US",23904.76034733692,0.9953482008482692
23013,Knox,Maine,US,2023-01-05 04:21:04,44.11486325,-69.10529169,7850,49,,,"Knox, Maine, US",19737.503771497537,0.6242038216560509
23015,Lincoln,Maine,US,2023-01-05 04:21:04,44.05996956,-69.54227124,6746,42,,,"Lincoln, Maine, US",19477.96962522377,0.6225911651348948
80023,Out of ME,Maine,US,2020-08-07 22:34:20,,,0,0,,,"Out of ME, Maine, US",,
23017,Oxford,Maine,US,2023-01-05 04:21:04,44.49952995,-70.75682123,14183,173,,,"Oxford, Maine, US",24463.99310047434,1.2197701473595148
23019,Penobscot,Maine,US,2023-01-05 04:21:04,45.40194593,-68.65020455,35914,379,,,"Penobscot, Maine, US",23604.64810579173,1.055298769282174
23021,Piscataquis,Maine,US,2023-01-05 04:21:04,45.83839062,-69.2860223,3790,44,,,"Piscataquis, Maine, US",22579.684241882635,1.1609498680738786
23023,Sagadahoc,Maine,US,2023-01-05 04:21:04,43.95415864,-69.85074999,6801,42,,,"Sagadahoc, Maine, US",18967.53681392236,0.6175562417291575
23025,Somerset,Maine,US,2023-01-05 04:21:04,45.51229767,-69.95995554,12418,121,,,"Somerset, Maine, US",24597.892401552966,0.9743920115960703
90023,Unassigned,Maine,US,2023-01-05 04:21:04,,,6,0,,,"Unassigned, Maine, US",,0.0
23027,Waldo,Maine,US,2023-01-05 04:21:04,44.4858305,-69.12061935,7821,77,,,"Waldo, Maine, US",19692.81128037265,0.9845288326300985
23029,Washington,Maine,US,2023-01-05 04:21:04,45.01607142,-67.62813524,5596,67,,,"Washington, Maine, US",17833.582969501895,1.1972837741243745
23031,York,Maine,US,2023-01-05 04:21:04,43.47808377,-70.71052375,50418,344,,,"York, Maine, US",24281.331721577146,0.6822960053948987
24001,Allegany,Maryland,US,2023-01-05 04:21:04,39.62357628,-78.69280486,21138,381,,,"Allegany, Maryland, US",30018.74573960464,1.8024411013340902
24003,Anne Arundel,Maryland,US,2023-01-05 04:21:04,39.00670238,-76.60329337,116242,1238,,,"Anne Arundel, Maryland, US",20068.228039099915,1.0650195282255983
24005,Baltimore,Maryland,US,2023-01-05 04:21:04,39.45784712,-76.62911955,166825,2737,,,"Baltimore, Maryland, US",20163.288492451986,1.640641390678855
24510,Baltimore City,Maryland,US,2023-01-05 04:21:04,39.30211911,-76.61151012,144856,1920,,,"Baltimore City, Maryland, US",24407.487910495543,1.3254542442149444
24009,Calvert,Maryland,US,2023-01-05 04:21:04,38.53961642,-76.56820632,14403,162,,,"Calvert, Maryland, US",15566.603620643067,1.1247656738179546
24011,Caroline,Maryland,US,2023-01-05 04:21:04,38.87172293,-75.82904158,7161,90,,,"Caroline, Maryland, US",21436.26893372448,1.2568077084206117
24013,Carroll,Maryland,US,2023-01-05 04:21:04,39.56453592,-77.02373735,27236,456,,,"Carroll, Maryland, US",16168.883981311628,1.6742546629461008
24015,Cecil,Maryland,US,2023-01-05 04:21:04,39.56647682,-75.94627411,19721,282,,,"Cecil, Maryland, US",19173.593894317244,1.4299477714111861
24017,Charles,Maryland,US,2023-01-05 04:21:04,38.51092331,-76.98580666,37526,395,,,"Charles, Maryland, US",22985.844404834097,1.0526035282204338
24019,Dorchester,Maryland,US,2023-01-05 04:21:04,38.45413522,-76.02752426,9319,114,,,"Dorchester, Maryland, US",29186.63284161734,1.2233072218049146
24021,Frederick,Maryland,US,2023-01-05 04:21:04,39.47296601,-77.39999394,56761,585,,,"Frederick, Maryland, US",21869.25682053732,1.0306372333116047
24023,Garrett,Maryland,US,2023-01-05 04:21:04,39.52786077,-79.27355126,6952,124,,,"Garrett, Maryland, US",23960.846487902392,1.7836593785960875
24025,Harford,Maryland,US,2023-01-05 04:21:04,39.55010644,-76.3077594,48469,656,,,"Harford, Maryland, US",18974.636021625345,1.3534424064866204
24027,Howard,Maryland,US,2023-01-05 04:21:04,39.25305293,-76.93126208,61893,436,,,"Howard, Maryland, US",19003.653781202986,0.7044415361995702
24029,Kent,Maryland,US,2023-01-05 04:21:04,39.24976208,-76.04741541,3855,74,,,"Kent, Maryland, US",19848.62527031202,1.91958495460441
24031,Montgomery,Maryland,US,2023-01-05 04:21:04,39.13676329,-77.20358245,237854,2283,,,"Montgomery, Maryland, US",22637.928671499056,0.9598325022913216
24033,Prince George's,Maryland,US,2023-01-05 04:21:04,38.83070039,-76.8496441,221880,2322,,,"Prince George's, Maryland, US",24400.46319970704,1.0465116279069768
24035,Queen Anne's,Maryland,US,2023-01-05 04:21:04,39.06198912,-76.03530977,8663,130,,,"Queen Anne's, Maryland, US",17194.974295865504,1.5006348839893802
24039,Somerset,Maryland,US,2023-01-05 04:21:04,38.1163542,-75.75118623,6061,78,,,"Somerset, Maryland, US",23660.99312929419,1.2869163504372216
24037,St. Mary's,Maryland,US,2023-01-05 04:21:04,38.30058422,-76.6062928,24017,240,,,"St. Mary's, Maryland, US",21158.48823892168,0.9992921680476329
24041,Talbot,Maryland,US,2023-01-05 04:21:04,38.76618159,-76.10882561,7046,107,,,"Talbot, Maryland, US",18950.53925392001,1.518592108998013
90024,Unassigned,Maryland,US,2023-01-05 04:21:04,,,0,44,,,"Unassigned, Maryland, US",,
24043,Washington,Maryland,US,2023-01-05 04:21:04,39.60835778,-77.82002295,40292,619,,,"Washington, Maryland, US",26674.78765168919,1.536285118633972
24045,Wicomico,Maryland,US,2023-01-05 04:21:04,38.37301947,-75.62705831,24188,352,,,"Wicomico, Maryland, US",23345.46226679149,1.4552670745824376
24047,Worcester,Maryland,US,2023-01-05 04:21:04,38.21274277,-75.33200012,10585,181,,,"Worcester, Maryland, US",20248.297497895783,1.7099669343410486
25001,Barnstable,Massachusetts,US,2023-01-05 04:21:04,41.72980578,-70.28854339,47448,722,,,"Barnstable, Massachusetts, US",22277.102211371424,1.5216658236385094
25003,Berkshire,Massachusetts,US,2023-01-05 04:21:04,42.37428441,-73.20524838,34037,443,,,"Berkshire, Massachusetts, US",27241.80432833909,1.3015248112348328
25005,Bristol,Massachusetts,US,2023-01-05 04:21:04,41.79228404,-71.10872211,177503,2413,,,"Bristol, Massachusetts, US",31404.39866458369,1.359413643713064
,Dukes and Nantucket,Massachusetts,US,2023-01-05 04:21:04,41.40674725,-70.68763497,8167,24,,,"Dukes and Nantucket, Massachusetts, US",28425.74222964741,0.29386555650789764
25009,Essex,Massachusetts,US,2023-01-05 04:21:04,42.6687626,-70.94687179,250310,3070,,,"Essex, Massachusetts, US",31723.601264330813,1.2264791658343654
25011,Franklin,Massachusetts,US,2023-01-05 04:21:04,42.58119713,-72.58602547,14352,177,,,"Franklin, Massachusetts, US",20450.2707324024,1.2332775919732442
25013,Hampden,Massachusetts,US,2023-01-05 04:21:04,42.13440424,-72.63235561,166819,2033,,,"Hampden, Massachusetts, US",35769.5144648478,1.2186861208855106
25015,Hampshire,Massachusetts,US,2023-01-05 04:21:04,42.33997957,-72.65898478,38592,423,,,"Hampshire, Massachusetts, US",23995.52322327924,1.0960820895522387
25017,Middlesex,Massachusetts,US,2023-01-05 04:21:04,42.48607732,-71.39049229,425257,4526,,,"Middlesex, Massachusetts, US",26385.634042088503,1.0642975894576692
25021,Norfolk,Massachusetts,US,2023-01-05 04:21:04,42.16073095,-71.20530408,168799,2172,,,"Norfolk, Massachusetts, US",23882.98963602278,1.2867374806722789
25023,Plymouth,Massachusetts,US,2023-01-05 04:21:04,41.94070556,-70.80802823,139314,1858,,,"Plymouth, Massachusetts, US",26729.36788423682,1.333677878748726
25025,Suffolk,Massachusetts,US,2023-01-05 04:21:04,42.3279514,-71.07850442,261865,2149,,,"Suffolk, Massachusetts, US",32574.041524703727,0.8206518626009585
90025,Unassigned,Massachusetts,US,2023-01-05 04:21:04,,,188257,5,,,"Unassigned, Massachusetts, US",,0.0026559437364878863
25027,Worcester,Massachusetts,US,2023-01-05 04:21:04,42.35026951,-71.90493363,234166,2925,,,"Worcester, Massachusetts, US",28191.64433400512,1.2491138764807872
26001,Alcona,Michigan,US,2023-01-05 04:21:04,44.6846864,-83.59507875,1902,77,,,"Alcona, Michigan, US",18279.673234022102,4.048370136698212
26003,Alger,Michigan,US,2023-01-05 04:21:04,46.41292944,-86.60260122,2085,18,,,"Alger, Michigan, US",22891.96310935441,0.8633093525179856
26005,Allegan,Michigan,US,2023-01-05 04:21:04,42.59147037,-85.89102866,31719,393,,,"Allegan, Michigan, US",26862.06925754355,1.2390050127683723
26007,Alpena,Michigan,US,2023-01-05 04:21:04,45.03477666,-83.62212411,6397,154,,,"Alpena, Michigan, US",22520.682978348883,2.4073784586524933
26009,Antrim,Michigan,US,2023-01-05 04:21:04,44.99690221,-85.15503082,5201,76,,,"Antrim, Michigan, US",22298.91956782713,1.4612574504902904
26011,Arenac,Michigan,US,2023-01-05 04:21:04,44.0636262,-83.89277559,3843,82,,,"Arenac, Michigan, US",25821.40697440032,2.133749674733281
26013,Baraga,Michigan,US,2023-01-05 04:21:04,46.6720582,-88.36363591,2547,58,,,"Baraga, Michigan, US",31026.92167133634,2.277188849627012
26015,Barry,Michigan,US,2023-01-05 04:21:04,42.59513984,-85.30834519,16664,188,,,"Barry, Michigan, US",27073.92363931763,1.128180508881421
26017,Bay,Michigan,US,2023-01-05 04:21:04,43.70639106,-83.98731479,31317,663,,,"Bay, Michigan, US",30367.705525279755,2.1170610211706102
26019,Benzie,Michigan,US,2023-01-05 04:21:04,44.63899297,-86.01608482,4076,77,,,"Benzie, Michigan, US",22942.69953844422,1.8891069676153092
26021,Berrien,Michigan,US,2023-01-05 04:21:04,41.95447397,-86.4131308,41410,671,,,"Berrien, Michigan, US",26994.608900854622,1.620381550350157
26023,Branch,Michigan,US,2023-01-05 04:21:04,41.91600556,-85.05929476,13186,204,,,"Branch, Michigan, US",30300.801985430982,1.5470954042165934
26025,Calhoun,Michigan,US,2023-01-05 04:21:04,42.24633834,-85.00493569,41876,660,,,"Calhoun, Michigan, US",31213.70910635888,1.576081765211577
26027,Cass,Michigan,US,2023-01-05 04:21:04,41.91522292,-85.99405727,12927,166,,,"Cass, Michigan, US",24961.86301581478,1.2841339831360719
26029,Charlevoix,Michigan,US,2023-01-05 04:21:04,45.37790017,-85.19614053,5797,68,,,"Charlevoix, Michigan, US",22174.195769422025,1.1730205278592376
26031,Cheboygan,Michigan,US,2023-01-05 04:21:04,45.44787015,-84.50122149,5679,128,,,"Cheboygan, Michigan, US",22467.95379015667,2.253917943299877
26033,Chippewa,Michigan,US,2023-01-05 04:21:04,46.29552653,-84.54353449,10067,117,,,"Chippewa, Michigan, US",26953.86757342901,1.1622131717492798
26035,Clare,Michigan,US,2023-01-05 04:21:04,43.98794227,-84.8481986,8013,178,,,"Clare, Michigan, US",25890.14539579968,2.2213902408586046
26037,Clinton,Michigan,US,2023-01-05 04:21:04,42.94400871,-84.60145248,27485,231,,,"Clinton, Michigan, US",34531.063509014384,0.8404584318719301
26039,Crawford,Michigan,US,2023-01-05 04:21:04,44.68255561,-84.61006219,3156,37,,,"Crawford, Michigan, US",22496.257751799843,1.1723700887198987
26041,Delta,Michigan,US,2023-01-05 04:21:04,45.9048491,-86.9080745,12241,181,,,"Delta, Michigan, US",34208.02593337805,1.4786373662282493
26043,Dickinson,Michigan,US,2023-01-05 04:21:04,46.00999672,-87.86961634,9244,127,,,"Dickinson, Michigan, US",36625.85680890685,1.373864128083081
26045,Eaton,Michigan,US,2023-01-05 04:21:04,42.59599185,-84.83740035,34256,454,,,"Eaton, Michigan, US",31066.129792868283,1.3253152732368052
